,datetime,t1,t2,hum,dew,pressure,icon,wind_dir_deg,wind_speed,other
2023,2015-02-12 17:50:00,4,2,70,-1,1019.0,3,180,9, Broken Clouds at 760m  
2024,2015-02-12 18:20:00,4,2,70,-1,1018.0,3,180,9, Broken Clouds at 760m  
2025,2015-02-12 18:50:00,4,1,70,-1,1018.0,4,210,11, Cloudy at 670m  
2026,2015-02-12 19:20:00,4,1,70,-1,1018.0,4,230,11, Cloudy at 670m  
2027,2015-02-12 19:50:00,4,1,70,-1,1018.0,4,210,11, Cloudy at 670m  
2028,2015-02-12 20:20:00,4,3,70,-1,1018.0,4,NaN,6, Cloudy at 670m  
2029,2015-02-12 20:50:00,4,3,70,-1,1017.0,2,NaN,6, Scattered Clouds at 730m  
2030,2015-02-12 21:20:00,4,2,70,-1,1017.0,2,130,7, Few Clouds at 760m  
2031,2015-02-12 21:50:00,3,0,75,-1,1017.0,1,130,9, 
2032,2015-02-12 22:20:00,3,1,75,-1,1016.0,1,120,7, 
2033,2015-02-12 22:50:00,3,2,81,0,1016.0,2,130,6, Few Clouds at 610m  
2034,2015-02-12 23:20:00,3,0,81,0,1016.0,2,100,9, Few Clouds at 550m  
2035,2015-02-12 23:50:00,3,0,81,0,1015.0,3,100,11, Broken Clouds at 610m Haze 
2036,2015-02-13 00:20:00,2,-2,87,0,1014.0,2,90,13, Few Clouds at 670m Haze 
2037,2015-02-13 00:50:00,3,0,87,1,1014.0,2,90,9, Few Clouds at 1100m Haze 
2038,2015-02-13 01:20:00,3,1,87,1,1014.0,1,90,7,  Haze 
2039,2015-02-13 01:50:00,4,3,81,1,1013.0,2,NaN,6, Scattered Clouds at 1100m Haze 
2040,2015-02-13 02:20:00,4,1,87,2,1013.0,3,130,15," Scattered Clouds at 790m, Broken Clouds at 1100m Haze "
2041,2015-02-13 02:50:00,4,1,87,2,1012.0,7,150,13, Broken Clouds at 1200m Light Drizzle 
2042,2015-02-13 03:20:00,5,2,87,3,1011.0,7,140,13, Broken Clouds at 1100m Light Rain 
2043,2015-02-13 03:50:00,5,2,87,3,1010.0,7,140,13, Broken Clouds at 1200m Light Drizzle 
2044,2015-02-13 04:20:00,5,2,93,4,1010.0,1,150,13,  Haze 
2045,2015-02-13 04:50:00,5,2,93,4,1010.0,1,150,17,  Haze 
2046,2015-02-13 05:20:00,6,3,87,4,1009.0,7,150,19, Few Clouds at 910m Rain 
2047,2015-02-13 05:50:00,6,3,87,4,1008.0,2,150,19, Few Clouds at 1100m Haze 
2048,2015-02-13 06:20:00,6,3,87,4,1008.0,1,150,17, 
2049,2015-02-13 06:50:00,6,2,87,4,1007.0,7,150,20, Broken Clouds at 1400m Light Drizzle 
2050,2015-02-13 07:20:00,6,3,87,4,1007.0,3,140,19," Few Clouds at 490m, Broken Clouds at 1400m  "
2051,2015-02-13 07:50:00,7,4,87,5,1007.0,2,150,19," Scattered Clouds at 430m, Scattered Clouds at 610m  "
2052,2015-02-13 08:20:00,7,4,87,5,1006.0,3,160,19, Broken Clouds at 490m  
2053,2015-02-13 08:50:00,8,5,82,5,1006.0,2,150,20," Few Clouds at 490m, Scattered Clouds at 1500m  "
2054,2015-02-13 09:20:00,8,5,82,5,1005.0,2,160,17," Scattered Clouds at 430m, Scattered Clouds at 610m  "
2055,2015-02-13 09:50:00,8,5,82,5,1005.0,3,170,20, Broken Clouds at 490m  
2056,2015-02-13 10:20:00,8,5,82,5,1004.0,3,170,20, Broken Clouds at 490m  
2057,2015-02-13 10:50:00,8,5,82,5,1004.0,3,170,19, Broken Clouds at 550m  
2058,2015-02-13 11:20:00,9,6,76,5,1003.0,3,160,22, Broken Clouds at 520m  
2059,2015-02-13 11:50:00,9,6,76,5,1003.0,3,170,24, Broken Clouds at 520m  
2060,2015-02-13 12:20:00,9,6,76,5,1002.0,3,170,20, Broken Clouds at 610m  
2061,2015-02-13 12:50:00,9,6,76,5,1001.0,2,160,24, Scattered Clouds at 640m  
2062,2015-02-13 13:20:00,9,6,76,5,1001.0,2,170,26," Scattered Clouds at 610m, Scattered Clouds at 910m  "
2063,2015-02-13 13:50:00,8,4,82,5,1000.0,7,160,26," Few Clouds at 550m, Broken Clouds at 730m Rain Shower "
2064,2015-02-13 14:20:00,8,4,82,5,1000.0,7,160,26," Scattered Clouds at 550m, Broken Clouds at 730m Light Rain "
2065,2015-02-13 14:50:00,8,5,87,6,999.0,7,150,20," Scattered Clouds at 490m, Broken Clouds at 670m Light Rain Shower "
2066,2015-02-13 15:20:00,8,4,87,6,999.0,7,160,26," Scattered Clouds at 430m, Scattered Clouds at 610m, Broken Clouds at 790m Rain "
2067,2015-02-13 15:50:00,8,4,87,6,998.0,7,160,24," Scattered Clouds at 430m, Broken Clouds at 610m Light Rain "
2068,2015-02-13 16:20:00,9,6,82,6,998.0,7,170,19," Scattered Clouds at 430m, Broken Clouds at 610m Light Rain "
2069,2015-02-13 16:50:00,9,6,82,6,998.0,3,200,17," Few Clouds at 370m, Scattered Clouds at 550m, Broken Clouds at 910m  "
2070,2015-02-13 17:20:00,9,7,82,6,999.0,2,190,15, Few Clouds at 550m  
2071,2015-02-13 17:50:00,9,6,82,6,999.0,3,170,19," Scattered Clouds at 490m, Broken Clouds at 670m  "
2072,2015-02-13 18:20:00,9,6,82,6,999.0,3,170,20," Few Clouds at 490m, Broken Clouds at 910m  "
2073,2015-02-13 18:50:00,8,5,87,6,998.0,7,160,22," Few Clouds at 550m, Broken Clouds at 910m Light Rain "
2074,2015-02-13 19:20:00,7,3,87,5,999.0,7,230,31," Few Clouds at 300m, Scattered Clouds at 490m, Broken Clouds at 850m Rain "
2075,2015-02-13 19:50:00,7,4,81,4,998.0,7,180,17," Few Clouds at 490m, Scattered Clouds at 910m Light Rain "
2076,2015-02-13 20:20:00,7,5,87,5,998.0,2,190,13," Few Clouds at 610m, Scattered Clouds at 1200m  "
2077,2015-02-13 20:50:00,8,6,82,5,998.0,1,170,13, 
2078,2015-02-13 21:50:00,8,5,82,5,998.0,7,160,15," Few Clouds at 730m, Scattered Clouds at 910m, Broken Clouds at 1400m Light Rain "
2079,2015-02-13 22:20:00,7,5,87,5,998.0,7,150,13," Broken Clouds at 910m, Broken Clouds at 1400m Rain "
2080,2015-02-13 22:50:00,7,5,87,5,997.0,7,140,13," Few Clouds at 670m, Scattered Clouds at 850m Heavy Rain "
2081,2015-02-13 23:20:00,7,5,93,6,997.0,7,120,13," Scattered Clouds at 610m, Broken Clouds at 790m Rain Shower "
2082,2015-02-13 23:50:00,7,4,93,6,997.0,7,120,15," Few Clouds at 550m, Scattered Clouds at 730m, Broken Clouds at 910m Light Rain Shower "
2083,2015-02-14 00:20:00,8,5,87,6,997.0,7,150,19," Few Clouds at 430m, Scattered Clouds at 610m, Broken Clouds at 790m Light Rain Shower "
2084,2015-02-14 00:50:00,8,6,87,6,997.0,7,180,11," Scattered Clouds at 430m, Scattered Clouds at 610m, Broken Clouds at 790m Light Rain Shower "
2085,2015-02-14 01:20:00,7,5,87,5,997.0,7,170,9," Few Clouds at 370m, Scattered Clouds at 730m, Broken Clouds at 910m Light Rain Shower "
2086,2015-02-14 01:50:00,7,6,87,5,997.0,7,160,7," Scattered Clouds at 490m, Broken Clouds at 670m Rain "
2087,2015-02-14 02:20:00,7,5,87,5,997.0,7,110,11," Scattered Clouds at 550m, Scattered Clouds at 730m, Cloudy at 910m Light Rain Shower "
2088,2015-02-14 02:50:00,7,5,93,6,997.0,2,120,11," Scattered Clouds at 430m, Scattered Clouds at 610m  "
2089,2015-02-14 03:20:00,7,4,87,5,997.0,2,140,19, Few Clouds at 490m  
2090,2015-02-14 03:50:00,7,4,87,5,998.0,2,160,15, Few Clouds at 850m  
2091,2015-02-14 04:20:00,7,5,81,4,998.0,2,160,11, Few Clouds at 430m  
2092,2015-02-14 04:50:00,6,4,87,4,999.0,1,150,9, 
2093,2015-02-14 05:20:00,6,5,87,4,999.0,1,NaN,6, 
2094,2015-02-14 05:50:00,6,4,87,4,999.0,7,110,9," Scattered Clouds at 910m, Broken Clouds at 1400m Rain "
2095,2015-02-14 06:20:00,6,5,87,4,999.0,7,120,6, Scattered Clouds at 980m Light Rain Shower 
2096,2015-02-14 06:50:00,6,5,87,4,1000.0,2,80,6, Few Clouds at 980m  
2097,2015-02-14 07:20:00,6,5,93,5,1000.0,2,80,6, Scattered Clouds at 490m  
2098,2015-02-14 07:50:00,6,6,100,6,1001.0,3,70,4," Few Clouds at 120m, Broken Clouds at 300m  "
2099,2015-02-14 08:20:00,7,6,93,6,1001.0,2,70,7," Few Clouds at 300m, Scattered Clouds at 980m  "
2100,2015-02-14 08:50:00,7,5,93,6,1001.0,2,80,13," Few Clouds at 120m, Scattered Clouds at 820m  "
2101,2015-02-14 09:20:00,7,5,93,6,1002.0,2,70,11," Few Clouds at 120m, Scattered Clouds at 670m  "
2102,2015-02-14 09:50:00,7,5,93,6,1002.0,2,80,9," Few Clouds at 120m, Scattered Clouds at 210m  "
2103,2015-02-14 10:20:00,8,6,87,6,1002.0,2,90,13, Scattered Clouds at 210m  
2104,2015-02-14 10:50:00,7,4,93,6,1002.0,3,80,17," Few Clouds at 180m, Broken Clouds at 300m  "
2105,2015-02-14 11:20:00,8,5,87,6,1003.0,3,100,19," Few Clouds at 210m, Broken Clouds at 550m  "
2106,2015-02-14 11:50:00,8,5,87,6,1003.0,3,90,20, Broken Clouds at 300m  
2107,2015-02-14 12:20:00,8,5,87,6,1003.0,3,80,19, Broken Clouds at 370m  
2108,2015-02-14 12:50:00,8,5,87,6,1003.0,3,80,17," Scattered Clouds at 300m, Broken Clouds at 1200m  "
2109,2015-02-14 13:20:00,9,7,82,6,1003.0,3,80,13," Scattered Clouds at 300m, Broken Clouds at 490m  "
2110,2015-02-14 13:50:00,8,5,87,6,1003.0,7,80,15," Few Clouds at 270m, Broken Clouds at 430m Drizzle "
2111,2015-02-14 14:20:00,8,5,87,6,1003.0,3,90,15," Scattered Clouds at 300m, Scattered Clouds at 490m, Broken Clouds at 1200m  "
2112,2015-02-14 14:50:00,8,5,87,6,1004.0,4,80,15," Few Clouds at 300m, Cloudy at 850m  "
2113,2015-02-14 15:20:00,8,5,87,6,1004.0,4,80,15," Few Clouds at 300m, Cloudy at 1100m  "
2114,2015-02-14 15:50:00,8,5,87,6,1004.0,4,70,15," Few Clouds at 300m, Scattered Clouds at 490m, Cloudy at 850m  "
2115,2015-02-14 16:20:00,8,5,87,6,1004.0,3,80,15," Few Clouds at 550m, Broken Clouds at 1200m  "
2116,2015-02-14 16:50:00,8,5,87,6,1005.0,3,70,15," Few Clouds at 370m, Broken Clouds at 1100m  "
2117,2015-02-14 17:20:00,8,5,87,6,1005.0,2,70,15, Few Clouds at 300m  
2118,2015-02-14 17:50:00,8,5,87,6,1005.0,2,60,17, Few Clouds at 370m  
2119,2015-02-14 18:20:00,8,5,82,5,1006.0,2,60,15, Few Clouds at 790m  
2120,2015-02-14 18:50:00,8,5,87,6,1006.0,3,60,15," Few Clouds at 490m, Broken Clouds at 850m  "
2121,2015-02-14 19:20:00,7,5,87,5,1006.0,3,50,13, Broken Clouds at 550m  
2122,2015-02-14 19:50:00,7,5,93,6,1007.0,2,50,13," Few Clouds at 370m, Scattered Clouds at 850m  "
2123,2015-02-14 20:20:00,7,4,93,6,1007.0,7,50,15," Scattered Clouds at 270m, Scattered Clouds at 610m, Broken Clouds at 790m Light Rain Shower "
2124,2015-02-14 20:50:00,8,6,87,6,1007.0,3,60,13," Scattered Clouds at 270m, Broken Clouds at 430m, Broken Clouds at 910m  "
2125,2015-02-14 21:20:00,8,6,87,6,1007.0,2,60,11, Few Clouds at 270m  
2126,2015-02-14 21:50:00,7,5,93,6,1007.0,3,50,11," Few Clouds at 270m, Broken Clouds at 910m, Broken Clouds at 1400m  "
2127,2015-02-14 22:20:00,7,6,93,6,1008.0,3,40,7," Few Clouds at 370m, Scattered Clouds at 610m, Broken Clouds at 790m  "
2128,2015-02-14 22:50:00,7,6,93,6,1008.0,3,30,7," Few Clouds at 270m, Scattered Clouds at 550m, Broken Clouds at 910m  "
2129,2015-02-14 23:20:00,7,5,93,6,1008.0,4,40,9," Scattered Clouds at 300m, Cloudy at 550m  "
2130,2015-02-14 23:50:00,7,5,93,6,1008.0,7,30,11, Broken Clouds at 270m Rain 
2131,2015-02-15 00:20:00,7,5,93,6,1008.0,3,40,9," Scattered Clouds at 300m, Broken Clouds at 850m, Broken Clouds at 1200m  "
2132,2015-02-15 00:50:00,7,5,93,6,1009.0,3,30,11," Few Clouds at 180m, Broken Clouds at 910m, Broken Clouds at 1400m Haze "
2133,2015-02-15 01:20:00,6,4,93,5,1009.0,3,40,9," Few Clouds at 180m, Scattered Clouds at 790m, Broken Clouds at 1100m Haze "
2134,2015-02-15 01:50:00,6,4,93,5,1009.0,3,30,7," Few Clouds at 610m, Broken Clouds at 1100m Haze "
2135,2015-02-15 02:20:00,6,4,93,5,1009.0,2,30,7," Few Clouds at 150m, Scattered Clouds at 300m Haze "
2136,2015-02-15 02:50:00,6,5,93,5,1009.0,2,10,6," Scattered Clouds at 180m, Scattered Clouds at 240m Haze "
2137,2015-02-15 03:20:00,6,4,93,5,1009.0,3,40,7, Broken Clouds at 210m Haze 
2138,2015-02-15 03:50:00,6,4,93,5,1010.0,3,30,11," Scattered Clouds at 180m, Broken Clouds at 240m Haze "
2139,2015-02-15 04:20:00,6,4,93,5,1010.0,3,30,11," Few Clouds at 180m, Broken Clouds at 270m Haze "
2140,2015-02-15 04:50:00,6,4,93,5,1010.0,4,30,9," Few Clouds at 120m, Cloudy at 300m Haze "
2141,2015-02-15 05:20:00,6,4,93,5,1010.0,3,10,7," Scattered Clouds at 120m, Broken Clouds at 180m, Broken Clouds at 300m Haze "
2142,2015-02-15 05:50:00,6,4,93,5,1011.0,4,10,7," Few Clouds at 120m, Cloudy at 270m Haze "
2143,2015-02-15 06:20:00,6,4,93,5,1011.0,3,20,9," Few Clouds at 210m, Broken Clouds at 370m, Broken Clouds at 550m Haze "
2144,2015-02-15 06:50:00,6,4,93,5,1012.0,3,10,7, Broken Clouds at 300m Haze 
2145,2015-02-15 07:20:00,6,4,93,5,1012.0,3,20,11," Few Clouds at 120m, Scattered Clouds at 210m, Broken Clouds at 300m Haze "
2146,2015-02-15 07:50:00,6,4,93,5,1013.0,3,20,11, Broken Clouds at 120m Haze 
2147,2015-02-15 08:20:00,6,4,93,5,1013.0,3,30,9," Scattered Clouds at 120m, Broken Clouds at 150m Haze "
2148,2015-02-15 08:50:00,6,4,93,5,1013.0,3,40,11," Few Clouds at 120m, Broken Clouds at 270m, Broken Clouds at 370m Haze "
2149,2015-02-15 09:20:00,7,5,87,5,1013.0,3,60,11," Few Clouds at 180m, Broken Clouds at 270m, Broken Clouds at 430m  "
2150,2015-02-15 09:50:00,7,6,87,5,1014.0,4,50,7, Cloudy at 300m  
2151,2015-02-15 10:20:00,7,5,81,4,1014.0,4,40,9, Cloudy at 300m  
2152,2015-02-15 10:50:00,7,6,87,5,1014.0,3,90,6, Broken Clouds at 300m  
2153,2015-02-15 11:20:00,8,8,82,5,1015.0,3,NaN,4, Broken Clouds at 370m  
2154,2015-02-15 11:50:00,8,8,82,5,1015.0,3,NaN,4," Scattered Clouds at 460m, Broken Clouds at 610m  "
2155,2015-02-15 12:20:00,8,7,82,5,1014.0,3,120,6, Broken Clouds at 370m  
2156,2015-02-15 12:50:00,8,7,82,5,1015.0,3,100,7," Scattered Clouds at 370m, Broken Clouds at 550m  "
2157,2015-02-15 13:20:00,8,7,76,4,1015.0,3,90,7, Broken Clouds at 490m  
2158,2015-02-15 13:50:00,9,8,71,4,1014.0,3,120,7, Broken Clouds at 550m  
2159,2015-02-15 14:20:00,9,8,71,4,1014.0,2,NaN,6, Few Clouds at 670m  
2160,2015-02-15 14:50:00,9,9,71,4,1014.0,2,NaN,4, Few Clouds at 730m  
2161,2015-02-15 15:20:00,10,10,67,4,1014.0,2,NaN,4, Few Clouds at 730m  
2162,2015-02-15 15:50:00,9,8,71,4,1014.0,2,100,9, Few Clouds at 730m  
2163,2015-02-15 16:20:00,9,9,71,4,1014.0,2,NaN,4, Few Clouds at 610m  
2164,2015-02-15 16:50:00,9,8,71,4,1015.0,2,150,6, Few Clouds at 610m  
2165,2015-02-15 17:20:00,9,9,71,4,1015.0,2,NaN,4, Few Clouds at 790m  
2166,2015-02-15 17:50:00,8,8,76,4,1015.0,2,NaN,4, Few Clouds at 790m  
2167,2015-02-15 18:20:00,7,6,81,4,1016.0,2,NaN,6, Few Clouds at 700m  
2168,2015-02-15 18:50:00,8,8,76,4,1016.0,2,NaN,4, Few Clouds at 700m  
2169,2015-02-15 19:20:00,6,5,87,4,1016.0,2,NaN,6, Few Clouds at 850m  
2170,2015-02-15 19:50:00,7,7,81,4,1016.0,2,NaN,4, Few Clouds at 850m  
2171,2015-02-15 20:20:00,5,5,93,4,1017.0,1,NaN,4, 
2172,2015-02-15 20:50:00,5,4,93,4,1017.0,1,80,6, 
2173,2015-02-15 21:20:00,5,3,93,4,1017.0,1,100,9, 
2174,2015-02-15 21:50:00,4,2,93,3,1017.0,1,110,7,  Haze 
2175,2015-02-15 22:20:00,5,3,93,4,1017.0,1,80,7, 
2176,2015-02-15 22:50:00,4,2,93,3,1017.0,2,70,9, Few Clouds at 30m Haze 
2177,2015-02-15 23:20:00,3,0,93,2,1017.0,26,100,11, Limited visibility Snowfall 
2178,2015-02-15 23:50:00,3,0,100,3,1017.0,26,110,11, Limited visibility Snowfall 
2179,2015-02-16 00:20:00,3,1,100,3,1017.0,26,110,7, Limited visibility Snowfall 
2180,2015-02-16 00:50:00,3,0,100,3,1017.0,26,110,9, Limited visibility Snowfall 
2181,2015-02-16 01:20:00,3,1,93,2,1017.0,26,100,7, Limited visibility Snowfall 
2182,2015-02-16 01:50:00,2,0,100,2,1017.0,7,100,7, Limited visibility Light Rain 
2183,2015-02-16 02:20:00,2,-1,100,2,1017.0,26,90,9, Limited visibility Snowfall 
2184,2015-02-16 02:50:00,2,0,100,2,1016.0,4,90,6, Limited visibility Fog 
2185,2015-02-16 03:20:00,2,0,100,2,1016.0,3,90,7, Broken Clouds at 150m Haze 
2186,2015-02-16 03:50:00,3,1,100,3,1016.0,4,70,7, Cloudy at 150m Haze 
2187,2015-02-16 04:20:00,4,2,100,4,1016.0,3,90,9," Broken Clouds at 120m, Broken Clouds at 150m Haze "
2188,2015-02-16 04:50:00,4,1,100,4,1016.0,3,90,11, Broken Clouds at 120m Haze 
2189,2015-02-16 05:20:00,4,2,100,4,1016.0,2,90,9, Few Clouds at 180m Haze 
2190,2015-02-16 05:50:00,4,2,100,4,1016.0,2,100,9, Scattered Clouds at 210m Haze 
2191,2015-02-16 06:20:00,4,2,93,3,1015.0,1,100,7,  Haze 
2192,2015-02-16 06:50:00,4,2,93,3,1015.0,2,90,7, Few Clouds at 210m Haze 
2193,2015-02-16 07:20:00,5,2,93,4,1015.0,3,110,11, Broken Clouds at 240m Haze 
2194,2015-02-16 07:50:00,5,3,93,4,1015.0,3,110,9, Broken Clouds at 210m Haze 
2195,2015-02-16 08:20:00,5,3,100,5,1015.0,2,NaN,9, Scattered Clouds at 180m Haze 
2196,2015-02-16 08:50:00,6,4,93,5,1015.0,2,140,7, Scattered Clouds at 180m  
2197,2015-02-16 09:20:00,6,4,93,5,1015.0,2,NaN,7," Few Clouds at 180m, Scattered Clouds at 270m  "
2198,2015-02-16 09:50:00,7,5,93,6,1015.0,3,140,9," Scattered Clouds at 240m, Broken Clouds at 400m  "
2199,2015-02-16 10:20:00,8,6,87,6,1014.0,2,170,13, Few Clouds at 370m  
2200,2015-02-16 10:50:00,8,6,82,5,1014.0,2,190,13, Few Clouds at 370m  
2201,2015-02-16 11:20:00,9,7,76,5,1014.0,1,190,15, 
2202,2015-02-16 11:50:00,9,6,76,5,1014.0,2,180,17, Few Clouds at 1100m  
2203,2015-02-16 12:20:00,9,7,71,4,1014.0,2,190,15, Few Clouds at 1100m  
2204,2015-02-16 12:50:00,9,7,76,5,1014.0,2,190,15, Few Clouds at 730m  
2205,2015-02-16 13:20:00,9,7,76,5,1014.0,2,200,11, Scattered Clouds at 610m  
2206,2015-02-16 13:50:00,9,7,76,5,1014.0,3,200,11, Broken Clouds at 610m  
2207,2015-02-16 14:20:00,9,8,76,5,1014.0,3,210,9," Few Clouds at 610m, Broken Clouds at 850m  "
2208,2015-02-16 14:50:00,9,8,76,5,1014.0,7,190,9," Few Clouds at 490m, Broken Clouds at 790m Light Rain "
2209,2015-02-16 15:20:00,8,7,87,6,1014.0,7,160,7," Few Clouds at 490m, Broken Clouds at 850m Light Rain "
2210,2015-02-16 15:50:00,8,7,87,6,1014.0,7,160,7," Scattered Clouds at 610m, Broken Clouds at 850m Light Rain "
2211,2015-02-16 16:20:00,8,7,87,6,1014.0,7,180,7," Scattered Clouds at 430m, Broken Clouds at 730m Light Rain "
2212,2015-02-16 16:50:00,8,7,87,6,1015.0,7,190,7," Scattered Clouds at 430m, Broken Clouds at 760m Light Rain "
2213,2015-02-16 17:20:00,8,7,87,6,1015.0,7,NaN,6," Few Clouds at 430m, Broken Clouds at 850m Light Rain "
2214,2015-02-16 17:50:00,8,8,87,6,1015.0,7,NaN,4," Few Clouds at 730m, Broken Clouds at 910m Light Rain "
2215,2015-02-16 18:20:00,8,7,87,6,1016.0,7,NaN,6," Few Clouds at 240m, Broken Clouds at 730m Light Rain "
2216,2015-02-16 18:50:00,7,6,93,6,1017.0,7,270,7," Few Clouds at 150m, Scattered Clouds at 270m, Broken Clouds at 430m Light Rain "
2217,2015-02-16 19:20:00,7,4,93,6,1017.0,7,330,19," Few Clouds at 150m, Broken Clouds at 300m Light Rain "
2218,2015-02-16 19:50:00,6,3,87,4,1018.0,7,350,15," Few Clouds at 240m, Broken Clouds at 730m Light Rain "
2219,2015-02-16 20:20:00,6,4,87,4,1019.0,7,340,11," Scattered Clouds at 730m, Broken Clouds at 910m Light Rain "
2220,2015-02-16 20:50:00,6,4,87,4,1020.0,7,340,9, Broken Clouds at 640m Light Rain 
2221,2015-02-16 21:20:00,6,4,93,5,1020.0,7,330,9, Broken Clouds at 730m Light Rain 
2222,2015-02-16 21:50:00,6,4,93,5,1021.0,7,330,9, Few Clouds at 790m Light Rain 
2223,2015-02-16 22:20:00,6,4,93,5,1021.0,7,320,9," Scattered Clouds at 610m, Scattered Clouds at 790m Light Rain "
2224,2015-02-16 22:50:00,6,3,87,4,1022.0,7,320,13," Scattered Clouds at 550m, Broken Clouds at 730m Drizzle "
2225,2015-02-16 23:20:00,6,3,87,4,1022.0,7,320,15, Few Clouds at 910m Rain 
2226,2015-02-16 23:50:00,6,3,81,3,1023.0,2,320,17, Scattered Clouds at 910m  
2227,2015-02-17 00:20:00,6,3,81,3,1024.0,1,320,19, 
2228,2015-02-17 00:50:00,5,2,81,2,1025.0,1,320,15, 
2229,2015-02-17 01:20:00,5,2,81,2,1025.0,1,310,13, 
2230,2015-02-17 01:50:00,5,2,81,2,1026.0,1,320,15, 
2231,2015-02-17 02:20:00,5,2,81,2,1026.0,1,310,13, 
2232,2015-02-17 02:50:00,4,1,81,1,1027.0,1,310,13, 
2233,2015-02-17 03:20:00,4,1,81,1,1028.0,1,300,15, 
2234,2015-02-17 03:50:00,4,1,81,1,1028.0,2,310,11, Few Clouds at 910m  
2235,2015-02-17 04:20:00,4,1,81,1,1029.0,1,320,11, 
2236,2015-02-17 04:50:00,4,1,81,1,1029.0,1,320,15, 
2237,2015-02-17 05:20:00,4,1,81,1,1030.0,2,320,15, Few Clouds at 910m  
2238,2015-02-17 05:50:00,4,1,81,1,1031.0,1,330,13, 
2239,2015-02-17 06:20:00,4,1,81,1,1032.0,1,310,11, 
2240,2015-02-17 06:50:00,4,1,81,1,1032.0,1,300,15, 
2241,2015-02-17 07:20:00,4,1,81,1,1033.0,1,310,11, 
2242,2015-02-17 07:50:00,4,1,81,1,1034.0,1,300,13, 
2243,2015-02-17 08:20:00,4,1,81,1,1034.0,1,300,13, 
2244,2015-02-17 08:50:00,4,1,81,1,1035.0,1,310,15, 
2245,2015-02-17 09:20:00,5,2,76,1,1036.0,1,310,17, 
2246,2015-02-17 09:50:00,5,2,76,1,1036.0,1,320,17, 
2247,2015-02-17 10:20:00,6,4,71,1,1036.0,1,320,11, 
2248,2015-02-17 10:50:00,7,4,66,1,1037.0,2,310,15, Few Clouds at 730m  
2249,2015-02-17 11:20:00,7,5,66,1,1037.0,2,330,13, Few Clouds at 730m  
2250,2015-02-17 11:50:00,7,4,66,1,1037.0,2,290,17, Few Clouds at 730m  
2251,2015-02-17 12:20:00,8,6,57,0,1038.0,2,300,11, Few Clouds at 980m  
2252,2015-02-17 12:50:00,8,6,53,-1,1038.0,2,320,13, Few Clouds at 1100m  
2253,2015-02-17 13:20:00,8,6,57,0,1038.0,2,300,13, Few Clouds at 1100m  
2254,2015-02-17 13:50:00,8,5,53,-1,1038.0,2,310,19, Few Clouds at 1100m  
2255,2015-02-17 14:20:00,8,5,53,-1,1038.0,2,310,17, Few Clouds at 1200m  
2256,2015-02-17 14:50:00,8,5,50,-2,1038.0,1,300,19, 
2257,2015-02-17 15:20:00,9,6,50,-1,1038.0,1,330,17, 
2258,2015-02-17 15:50:00,9,7,50,-1,1039.0,1,300,15, 
2259,2015-02-17 16:20:00,8,5,53,-1,1039.0,1,300,15, 
2260,2015-02-17 16:50:00,8,7,53,-1,1039.0,1,320,7, 
2261,2015-02-17 17:20:00,8,6,53,-1,1039.0,1,310,9, 
2262,2015-02-17 17:50:00,8,7,53,-1,1040.0,1,310,6, 
2263,2015-02-17 18:20:00,7,6,57,-1,1040.0,1,310,6, 
2264,2015-02-17 18:50:00,6,5,61,-1,1041.0,2,310,6, Scattered Clouds at 1500m  
2265,2015-02-17 19:20:00,6,6,61,-1,1041.0,2,300,4, Few Clouds at 1500m  
2266,2015-02-17 19:50:00,6,6,61,-1,1041.0,2,NaN,4, Few Clouds at 1500m  
2267,2015-02-17 20:20:00,7,6,57,-1,1041.0,2,200,7, Few Clouds at 1500m  
2268,2015-02-17 20:50:00,6,4,66,0,1041.0,2,210,9, Scattered Clouds at 1200m  
2269,2015-02-17 21:20:00,6,4,66,0,1041.0,2,210,7, Scattered Clouds at 1200m  
2270,2015-02-17 21:50:00,5,3,70,0,1041.0,3,210,9, Broken Clouds at 1200m  
2271,2015-02-17 22:20:00,5,3,70,0,1041.0,3,210,9, Broken Clouds at 1200m  
2272,2015-02-17 22:50:00,5,3,70,0,1041.0,3,220,9, Broken Clouds at 1200m  
2273,2015-02-17 23:20:00,5,3,70,0,1041.0,2,220,9, Few Clouds at 1200m  
2274,2015-02-17 23:50:00,4,2,75,0,1041.0,1,210,9, 
2275,2015-02-18 00:20:00,4,2,75,0,1041.0,1,210,9, 
2276,2015-02-18 00:50:00,4,1,75,0,1041.0,1,250,11, 
2277,2015-02-18 01:20:00,4,2,75,0,1041.0,1,240,9, 
2278,2015-02-18 01:50:00,4,1,75,0,1041.0,1,220,11, 
2279,2015-02-18 02:20:00,4,2,75,0,1041.0,1,230,7, 
2280,2015-02-18 02:50:00,3,0,81,0,1040.0,1,210,9, 
2281,2015-02-18 03:20:00,4,1,75,0,1040.0,1,210,11, 
2282,2015-02-18 03:50:00,3,1,81,0,1040.0,1,220,7, 
2283,2015-02-18 04:20:00,3,0,81,0,1040.0,1,240,9, 
2284,2015-02-18 04:50:00,3,2,81,0,1040.0,1,210,6, 
2285,2015-02-18 05:20:00,3,0,81,0,1039.0,1,220,9, 
2286,2015-02-18 05:50:00,3,1,81,0,1040.0,1,220,7, 
2287,2015-02-18 06:20:00,3,1,81,0,1039.0,1,210,7, 
